ID,Label,MergedLabel,Location,Country,Region,Year
DQ517438,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
DQ811788,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
DQ811789,Alphacoronavirus-Cluster_199,Alphacoronavirus,USA,USA,America,Unknown
GQ374559,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
HM776941,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
HQ462571,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
JQ693054,Alphacoronavirus-Cluster_199,Alphacoronavirus,SouthKorea,SouthKorea,Asia,Unknown
JQ693058,Alphacoronavirus-Cluster_199,Alphacoronavirus,SouthKorea,SouthKorea,Asia,Unknown
JQ700302,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
KC962433,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
KP202848,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
KU500153,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,2011
KU500157,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,2012
KU500169,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,2012
KU729220,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
CS050870,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
KX499468,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
KX900393,Alphacoronavirus-Cluster_199,Alphacoronavirus,USA,USA,America,1986
KX900394,Alphacoronavirus-Cluster_199,Alphacoronavirus,USA,USA,America,1988
KX900402,Alphacoronavirus-Cluster_199,Alphacoronavirus,Mexico,Mexico,America,2008
M14878,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
MK166015,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,2009
MN368608,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,2017
AB115410,Alphacoronavirus-Cluster_199,Alphacoronavirus,USA,USA,America,Unknown
AF124992,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
AJ271965,Alphacoronavirus-Cluster_199,Alphacoronavirus,USA,USA,America,Unknown
AX154950,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
AY437877,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
AY461600,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
MZ584797,Alphacoronavirus-Cluster_199,Alphacoronavirus,Shaanxi,China,Asia,Unknown
CS050849,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
DD178351,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
EU292748,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
EU292750,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
EU302819,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
GN355793,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
GN355795,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
JN624757,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
M21627,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
X05598,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
X06371,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
X12800,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
Y15449,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
Z34093,Alphacoronavirus-Cluster_199,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
MT576083,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
MZ368889,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
MZ403747,Alphacoronavirus-Cluster_199,Alphacoronavirus,China,China,Asia,Unknown
MZ584794,Alphacoronavirus-Cluster_199,Alphacoronavirus,Shaanxi,China,Asia,Unknown
MZ584795,Alphacoronavirus-Cluster_199,Alphacoronavirus,Shaanxi,China,Asia,Unknown
MZ584796,Alphacoronavirus-Cluster_199,Alphacoronavirus,Shaanxi,China,Asia,Unknown
MZ584799,Alphacoronavirus-Cluster_199,Alphacoronavirus,Shaanxi,China,Asia,Unknown
DQ443743,Alphacoronavirus-Cluster_200,Alphacoronavirus,China,China,Asia,Unknown
KX083668,Alphacoronavirus-Cluster_200,Alphacoronavirus,China,China,Asia,Unknown
DQ390461,Alphacoronavirus-Cluster_200,Alphacoronavirus,China,China,Asia,Unknown
GN355791,Alphacoronavirus-Cluster_200,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
ON859974,Alphacoronavirus-Cluster_200,Alphacoronavirus,China,China,Asia,2021
AY587882,Alphacoronavirus-Cluster_201,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
AY587883,Alphacoronavirus-Cluster_201,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
AY587884,Alphacoronavirus-Cluster_201,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
DQ201447,Alphacoronavirus-Cluster_201,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
DQ811785,Alphacoronavirus-Cluster_201,Alphacoronavirus,USA,USA,America,Unknown
EU074218,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
FJ755618,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
GQ374558,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
GQ374566,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
GQ914800,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
JQ700303,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
JX827599,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
JX827600,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
JX827601,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
JX827602,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
JX827603,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
JX827605,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
KT696544,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
KU500152,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2011
KU500154,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2011
KU500155,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2011
KU500156,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2011
KU500159,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
KU500160,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
KU500161,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
KU500163,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2012
KU981074,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
KU981079,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
KX532151,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
KX532153,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
KX532154,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
KX532156,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
KX532157,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
MN368607,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2017
U26210,Alphacoronavirus-Cluster_201,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
AB115411,Alphacoronavirus-Cluster_201,Alphacoronavirus,USA,USA,America,Unknown
AY539716,Alphacoronavirus-Cluster_201,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
FJ718988,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
FJ718989,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
JQ700304,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,Unknown
S51223,Alphacoronavirus-Cluster_201,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
OM847397,Alphacoronavirus-Cluster_201,Alphacoronavirus,China,China,Asia,2022
KU500166,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,2012
KU500167,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,2012
KU981077,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
KX527917,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
KX532152,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
KX532155,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
KX532158,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
FJ718990,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
MW804449,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
MZ322950,Alphacoronavirus-Cluster_202,Alphacoronavirus,Guangxi,China,Asia,2019
ON858825,Alphacoronavirus-Cluster_202,Alphacoronavirus,China,China,Asia,Unknown
GQ374565,Alphacoronavirus-Cluster_203,Alphacoronavirus,China,China,Asia,Unknown
KX900395,Alphacoronavirus-Cluster_203,Alphacoronavirus,USA,USA,America,2006
KX900397,Alphacoronavirus-Cluster_203,Alphacoronavirus,USA,USA,America,2007
KX900399,Alphacoronavirus-Cluster_203,Alphacoronavirus,USA,USA,America,2007
KX900400,Alphacoronavirus-Cluster_203,Alphacoronavirus,USA,USA,America,2008
KX900401,Alphacoronavirus-Cluster_203,Alphacoronavirus,USA,USA,America,2008
KX900403,Alphacoronavirus-Cluster_203,Alphacoronavirus,USA,USA,America,2008
MT083643,Alphacoronavirus-Cluster_203,Alphacoronavirus,VietNam,Vietnam,Asia,Unknown
MT083648,Alphacoronavirus-Cluster_203,Alphacoronavirus,VietNam,Vietnam,Asia,Unknown
KX900404,Alphacoronavirus-Cluster_204,Alphacoronavirus,USA,USA,America,2012
KX900405,Alphacoronavirus-Cluster_204,Alphacoronavirus,USA,USA,America,2013
KX900406,Alphacoronavirus-Cluster_204,Alphacoronavirus,USA,USA,America,2013
KX900407,Alphacoronavirus-Cluster_204,Alphacoronavirus,USA,USA,America,2013
KX900411,Alphacoronavirus-Cluster_204,Alphacoronavirus,USA,USA,America,2014
AF494337,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
JN624756,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
JQ693050,Alphacoronavirus-Cluster_205,Alphacoronavirus,SouthKorea,SouthKorea,Asia,Unknown
M21950,Alphacoronavirus-Cluster_205,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
M94099,Alphacoronavirus-Cluster_205,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
M94101,Alphacoronavirus-Cluster_205,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
MH167923,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
EU287428,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,2007
EU292747,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
EU292749,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
KC800687,Alphacoronavirus-Cluster_205,Alphacoronavirus,Hungary,Hungary,Europe,Unknown
KM980444,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
MK272773,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
X05695,Alphacoronavirus-Cluster_205,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
ON016092,Alphacoronavirus-Cluster_205,Alphacoronavirus,China,China,Asia,Unknown
ON324116,Alphacoronavirus-Cluster_205,Alphacoronavirus,Russia,Russia,Europe,Unknown
LC316076,Alphacoronavirus-Cluster_208,Alphacoronavirus,Japan,Japan,Asia,2015
LC316080,Alphacoronavirus-Cluster_208,Alphacoronavirus,Japan,Japan,Asia,2015
LC316086,Alphacoronavirus-Cluster_208,Alphacoronavirus,Japan,Japan,Asia,2015
LC316087,Alphacoronavirus-Cluster_208,Alphacoronavirus,Japan,Japan,Asia,2015
LC316096,Alphacoronavirus-Cluster_208,Alphacoronavirus,Japan,Japan,Asia,2016
LC742526,Alphacoronavirus-Cluster_208,Alphacoronavirus,Japan,Japan,Asia,2015
KR061459,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027389,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027390,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027391,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027392,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027393,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2010
KT027394,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2012
KT027396,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2012
KT027405,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027406,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027409,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2010
KT027421,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027422,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2009
KT027425,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2010
KT027426,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2012
KT027428,Alphacoronavirus-Cluster_215,Alphacoronavirus,Italy,Italy,Europe,2012
AY335548,Alphacoronavirus-Cluster_311,Alphacoronavirus,China,China,Asia,Unknown
DQ811786,Alphacoronavirus-Cluster_311,Alphacoronavirus,USA,USA,America,Unknown
GU250738,Alphacoronavirus-Cluster_311,Alphacoronavirus,China,China,Asia,Unknown
KC609371,Alphacoronavirus-Cluster_311,Alphacoronavirus,China,China,Asia,Unknown
CS050834,Alphacoronavirus-Cluster_323,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
CS050850,Alphacoronavirus-Cluster_323,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
CS050871,Alphacoronavirus-Cluster_323,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
D00658,Alphacoronavirus-Cluster_323,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
M94100,Alphacoronavirus-Cluster_323,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
X55980,Alphacoronavirus-Cluster_323,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
X60089,Alphacoronavirus-Cluster_323,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
OM830318,Alphacoronavirus-Cluster_323,Alphacoronavirus,UnitedKingdom,UnitedKingdom,Europe,Unknown
OM830320,Alphacoronavirus-Cluster_323,Alphacoronavirus,UnitedKingdom,UnitedKingdom,Europe,Unknown
DQ811787,Alphacoronavirus-Cluster_490,Alphacoronavirus,USA,USA,America,Unknown
U26213,Alphacoronavirus-Cluster_490,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
M74051,Alphacoronavirus-Cluster_490,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
OM830321,Alphacoronavirus-Cluster_490,Alphacoronavirus,USA,USA,America,Unknown
CS050835,Alphacoronavirus-Cluster_583,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
A22884,Alphacoronavirus-Cluster_583,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
CS050808,Alphacoronavirus-Cluster_583,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
CS050851,Alphacoronavirus-Cluster_583,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
CS050872,Alphacoronavirus-Cluster_583,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
D13096,Alphacoronavirus-Cluster_583,Alphacoronavirus,Unknown,Unknown,Unknown,Unknown
KX156827,Alphacoronavirus-Cluster_586,Alphacoronavirus,Tanzania,Tanzania,Africa,2011
KX156828,Alphacoronavirus-Cluster_586,Alphacoronavirus,Tanzania,Tanzania,Africa,2011
KX156829,Alphacoronavirus-Cluster_586,Alphacoronavirus,Tanzania,Tanzania,Africa,2011
KX156830,Alphacoronavirus-Cluster_586,Alphacoronavirus,Tanzania,Tanzania,Africa,2011
MF095851,Alphacoronavirus-Cluster_586,Alphacoronavirus,Tanzania,Tanzania,Africa,2011
KT192642,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
KT222970,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
KT222979,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
KT222988,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
LC190902,Alphacoronavirus-Cluster_587,Alphacoronavirus,VietNam,Vietnam,Asia,2015
LC190907,Alphacoronavirus-Cluster_587,Alphacoronavirus,VietNam,Vietnam,Asia,2015
MT136100,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
MT136094,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
MT136102,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
MT136104,Alphacoronavirus-Cluster_587,Alphacoronavirus,China,China,Asia,Unknown
FJ917521,Alphacoronavirus-Cluster_588,Alphacoronavirus,USA,USA,America,Unknown
FJ917522,Alphacoronavirus-Cluster_588,Alphacoronavirus,USA,USA,America,Unknown
FJ943765,Alphacoronavirus-Cluster_588,Alphacoronavirus,USA,USA,America,Unknown
FJ943766,Alphacoronavirus-Cluster_588,Alphacoronavirus,USA,USA,America,Unknown
FJ943768,Alphacoronavirus-Cluster_588,Alphacoronavirus,USA,USA,America,Unknown
FJ917519,Alphacoronavirus-Cluster_589,Alphacoronavirus,USA,USA,America,Unknown
FJ917520,Alphacoronavirus-Cluster_589,Alphacoronavirus,USA,USA,America,Unknown
FJ917530,Alphacoronavirus-Cluster_589,Alphacoronavirus,USA,USA,America,Unknown
FJ917531,Alphacoronavirus-Cluster_589,Alphacoronavirus,USA,USA,America,Unknown
FJ917532,Alphacoronavirus-Cluster_589,Alphacoronavirus,USA,USA,America,Unknown
FJ917533,Alphacoronavirus-Cluster_589,Alphacoronavirus,USA,USA,America,Unknown
EU924791,Alphacoronavirus-Cluster_590,Alphacoronavirus,Italy,Italy,Europe,Unknown
GQ148750,Alphacoronavirus-Cluster_590,Alphacoronavirus,Italy,Italy,Europe,Unknown
GQ148754,Alphacoronavirus-Cluster_590,Alphacoronavirus,Italy,Italy,Europe,Unknown
GQ148757,Alphacoronavirus-Cluster_590,Alphacoronavirus,Italy,Italy,Europe,Unknown
GQ148760,Alphacoronavirus-Cluster_590,Alphacoronavirus,Italy,Italy,Europe,Unknown
JQ422585,Alphacoronavirus-Cluster_590,Alphacoronavirus,Greece,Greece,Europe,Unknown
JQ422586,Alphacoronavirus-Cluster_590,Alphacoronavirus,Greece,Greece,Europe,Unknown
JQ422598,Alphacoronavirus-Cluster_590,Alphacoronavirus,Greece,Greece,Europe,Unknown
MW225982,Alphacoronavirus-Cluster_590,Alphacoronavirus,Italy,Italy,Europe,Unknown
MT136089,Alphacoronavirus-Cluster_591,Alphacoronavirus,China,China,Asia,Unknown
OM055788,Alphacoronavirus-Cluster_591,Alphacoronavirus,China,China,Asia,Unknown
OQ623701,Alphacoronavirus-Cluster_591,Alphacoronavirus,China,China,Asia,Unknown
OQ623709,Alphacoronavirus-Cluster_591,Alphacoronavirus,China,China,Asia,Unknown
HQ339887,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339888,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339889,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339891,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339892,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339894,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339895,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339896,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339901,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339910,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
MF095849,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,2007
MF095850,Alphacoronavirus-Cluster_593,Alphacoronavirus,Tanzania,Tanzania,Africa,2007
HQ339884,Alphacoronavirus-Cluster_594,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339885,Alphacoronavirus-Cluster_594,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
HQ339898,Alphacoronavirus-Cluster_594,Alphacoronavirus,Tanzania,Tanzania,Africa,Unknown
MF095848,Alphacoronavirus-Cluster_594,Alphacoronavirus,Tanzania,Tanzania,Africa,2004
EU327694,Alphacoronavirus-Cluster_595,Alphacoronavirus,Portugal,Portugal,Europe,Unknown
KX156803,Alphacoronavirus-Cluster_595,Alphacoronavirus,Tanzania,Tanzania,Africa,2001
KX156822,Alphacoronavirus-Cluster_595,Alphacoronavirus,Tanzania,Tanzania,Africa,2001
MF095847,Alphacoronavirus-Cluster_595,Alphacoronavirus,Tanzania,Tanzania,Africa,2001
MW815653,Alphacoronavirus-Cluster_663,Alphacoronavirus,China,China,Asia,Unknown
MW815654,Alphacoronavirus-Cluster_663,Alphacoronavirus,China,China,Asia,Unknown
MW815655,Alphacoronavirus-Cluster_663,Alphacoronavirus,China,China,Asia,Unknown
MZ221034,Alphacoronavirus-Cluster_663,Alphacoronavirus,China,China,Asia,Unknown
MZ221037,Alphacoronavirus-Cluster_663,Alphacoronavirus,China,China,Asia,Unknown
MZ221039,Alphacoronavirus-Cluster_663,Alphacoronavirus,China,China,Asia,Unknown
MZ221043,Alphacoronavirus-Cluster_663,Alphacoronavirus,China,China,Asia,Unknown
OK340207,Alphacoronavirus-Cluster_664,Alphacoronavirus,China,China,Asia,2021
OQ623696,Alphacoronavirus-Cluster_664,Alphacoronavirus,China,China,Asia,2012
OQ623704,Alphacoronavirus-Cluster_664,Alphacoronavirus,China,China,Asia,Unknown
OQ623712,Alphacoronavirus-Cluster_664,Alphacoronavirus,China,China,Asia,Unknown
